cell_line,Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
A375,DNAH12,3,-0.8455244662872532,0.1908677768914328,0.44766959357491065
A375,DNAH14,3,-0.5192134014469579,0.2809304719406496,0.564313318787609
A375,DNAH17,3,-5.997551985725454,0.00023145894574675668,0.0027757158710528234
A375,DNAH17-AS1,1,-3.433239344622001,0.011133593887332883,0.07048647658281218
A375,DNAH2,3,-0.5048109182101617,0.28555732736712847,0.5698152181110528
A375,DNAH3,3,0.41681411402651525,0.6530522320858534,0.8632956977567804
A375,DNAH5,3,0.15776580055513784,0.5400682571724622,0.7923395021842123
A375,DNAH6,3,0.8032615275927671,0.8053635756527802,0.938969418968996
A375,DNAH7,3,1.3061741042075539,0.9316135031740054,0.9839928866864215
A375,DNAH8,3,0.08856292008091522,0.5105247327807361,0.7722666828011643
A375,DNAH9,3,-0.2711011751083974,0.3670626757072043,0.655718958194553
A375,DNAI1,3,0.1719368601025243,0.5461770848365443,0.7963426366804344
A375,DNAI2,3,-0.9818033031303066,0.16167423722671284,0.4051575938545873
A375,DNAI3,3,0.45239131123213,0.6684164434927992,0.8713145192223987
A375,DNAI4,3,-0.0644597833248986,0.44724525691074996,0.7257664443417636
A375,DNAI7,3,1.070880734930569,0.8832363133956429,0.9685408989532858
A375,DNAJA1,3,-5.138478733760118,0.0011599402717336253,0.011312703254452869
A375,DNAJA2,3,-1.0063020580636943,0.15691242103663017,0.39818853925548026
A375,DNAJA3,3,-8.625339990339091,3.353110375920074e-30,9.852040233471357e-29
A375,DNAJA4,3,-4.580321987162364,0.0021939387293166777,0.018609244528485003
A375,DNAJB1,3,-4.519056504880858,0.002374880645575184,0.01981852821680892
A375,DNAJB11,5,-2.518169118970749,0.03152824871905634,0.1490840342786548
A375,DNAJB12,3,0.2633336369204665,0.5859359080274401,0.8213846696704105
A375,DNAJB13,3,-0.8518907668313656,0.18939793847234143,0.44593227515304296
A375,DNAJB14,3,-0.5607857578616672,0.2678672090237846,0.54864737859538
A375,DNAJB2,3,-1.4672885396685138,0.0904628558735923,0.2834632915408061
A375,DNAJB4,3,0.4813814162273786,0.6808187394148322,0.8780360961949351
A375,DNAJB5,3,-0.3072241831345635,0.3537541449026722,0.6428649684637583
A375,DNAJB6,3,-5.236753246182288,0.0010731644055982875,0.010727489871187011
A375,DNAJB6P1,1,-3.0608108027896224,0.017536083421220077,0.09957393471599701
A375,DNAJB7,3,0.7454343902476184,0.7852572282866296,0.9289154860330621
A375,DNAJB8,3,0.5125860247490621,0.6940221923529302,0.8840730805633689
A375,DNAJB9,3,-0.40004761220026475,0.32068206538521626,0.6091517680112637
A375,DNAJC1,3,-1.1060038695296648,0.13895719450722274,0.3698046670722963
A375,DNAJC10,3,1.4869980755126966,0.9572732280824924,0.9903840408593841
A375,DNAJC11,2,-7.5810630522019204,6.7664889481499865e-15,1.266183330466617e-13
A375,DNAJC12,3,-0.14336491282592126,0.4158635390846472,0.7001654963681747
A375,DNAJC13,3,-5.2701309245195285,0.0010487739305956691,0.010551755377044997
A375,DNAJC14,6,-1.395096786888709,0.09833579737110211,0.2983969534797995
A375,DNAJC15,3,-0.013052881952456219,0.4681612425022783,0.7412818801604748
A375,DNAJC16,3,1.1959183162000413,0.9111830391870869,0.9778271640517189
A375,DNAJC17,3,-9.164426100717192,9.205189285470874e-41,3.983944211985635e-39
A375,DNAJC18,3,-0.6449595106551923,0.24280178685927972,0.515951022071548
A375,DNAJC19,3,-1.5005485312886109,0.08709473472983574,0.277397386577513
A375,DNAJC19P9,1,-2.89511369588421,0.021200495262416245,0.11347782367430123
A375,DNAJC2,3,-9.39963897052987,6.113278879688984e-46,3.45690302780661e-44
A375,DNAJC21,3,-6.795923953245237,8.044022691203873e-08,1.1757932790331396e-06
A375,DNAJC22,3,-0.7198781493766023,0.22211136898945988,0.4895760931984102
A375,DNAJC24,3,-2.954110903178531,0.019828990646878472,0.10868999330757137
A375,DNAJC25,4,-1.914714019382833,0.055840622819820065,0.20945640977331148
A375,DNAJC25-GNG10,4,-2.161109307854295,0.04399439688798622,0.18212695919881194
A375,DNAJC27,3,1.1309585233897608,0.8973140986853188,0.973446774837986
A375,DNAJC27-AS1,1,1.2129651418108505,0.9145941264768909,0.9783139894911401
A375,DNAJC28,3,0.914871555401631,0.8408905441771192,0.9550653281026714
A375,DNAJC3,3,-0.6452101473275248,0.24272999897594344,0.5158456388258871
A375,DNAJC30,3,-0.4552552565727385,0.3018593383053493,0.5879578345251946
A375,DNAJC4,3,-0.8601119971931142,0.1875156352297534,0.44325171667765445
A375,DNAJC5,3,-0.2896298810095078,0.36020734056002424,0.6494757298132648
A375,DNAJC5B,3,0.6740560666564669,0.7589186778149066,0.9185354843440369
A375,DNAJC5G,3,0.8867250078776686,0.8323438753700618,0.950963720748973
A375,DNAJC6,3,-0.060052513361070196,0.4490242092870317,0.7273835399762949
A375,DNAJC7,3,-1.316797330636611,0.10781946447970141,0.316993317390606
A375,DNAJC8,3,-9.267611153641635,5.435684361550348e-43,2.6708401743507746e-41
A375,DNAJC9,3,-8.530225490447815,1.5864804122721037e-28,4.399927358188063e-27
A375,DNAL1,3,0.8064809147171736,0.806449346016906,0.9394584767974988
A375,DNAL4,3,-0.12282134800845118,0.4239473119808709,0.7064572652002166
A375,DNALI1,3,-0.22249189348720852,0.38532552706426115,0.6739934202228113
A375,DNASE1,3,-1.091216917578533,0.1414802845599386,0.3736951123374853
A375,DNASE1L1,3,0.42676379886120636,0.6573628027312824,0.8653018179812945
A375,DNASE1L2,3,-0.07411664764669698,0.4433568432973517,0.7220517786987165
A375,DNASE1L3,3,-0.7541339804272102,0.21316618182630545,0.4784472325388839
A375,DNASE2,3,-1.7608578382434712,0.0654617413682878,0.23174353863524402
A375,DNASE2B,3,-0.35709189214588,0.33577599620926324,0.6262555114276132
A375,DND1,3,-3.752577332478122,0.007222682033466682,0.0496928221254586
A375,DNER,3,1.1490768160310916,0.9013222974216528,0.9752096916112396
A375,DNHD1,3,0.9796472045833012,0.859501149067232,0.9620247785699876
A375,DNLZ,2,-7.422267413145746,3.677527929751817e-13,6.4700550049479165e-12
A375,DNM1,3,-3.9246850052887,0.0056816101793874954,0.04098271327720198
A375,DNM1L,3,-9.053257457624214,1.9529708047796244e-38,7.680032905902412e-37
A375,DNM2,3,-9.067002897045993,1.0167276891877306e-38,4.053133486177024e-37
A375,DNM3,3,-1.4192126684497202,0.09561692168744981,0.2925915572005295
A375,DNMBP,3,-0.4013977309135801,0.3202138410408923,0.6084115336520093
A375,DNMT1,3,-7.020237689714479,1.849192137617925e-09,2.8594194591069993e-08
A375,DNMT3A,3,-1.2507302018709467,0.11665511448100391,0.33245634771956
A375,DNMT3B,3,-0.049335170139892734,0.4533614131953519,0.7310015624626571
A375,DNMT3L,5,-0.7676004046107384,0.20973804238335964,0.4739286590800634
A375,DNPEP,3,-2.6587148027432654,0.027390273315099592,0.1357886821920285
A375,DNPH1,3,-0.25869636718021344,0.3716855242886832,0.660676349521475
A375,DNTT,3,0.6763878744207187,0.7598044109171146,0.9190493553723671
A375,DNTTIP1,3,-5.467447578093283,0.0009132831168709809,0.009669870995168733
A375,DNTTIP2,3,-3.8419536467085016,0.006379110223370774,0.045131476621418615
A375,DOC2A,3,-0.750235176043359,0.214167985999765,0.47970301995218995
A375,DOC2B,3,-2.670350074077144,0.02706212670454974,0.13473669381757508
A375,DOCK1,3,-1.2543002086511637,0.11615715599094675,0.3318510709754878
A375,DOCK10,3,0.5710450231322546,0.7182543057411163,0.8965550843340249
A375,DOCK11,3,0.5730917876083786,0.7190891714725158,0.8969775141437883
A375,DOCK2,3,-0.9336667754443803,0.17145236037621717,0.41934185836818094
A375,DOCK3,3,-1.2231303271407357,0.12058649619634973,0.338717761433329
A375,DOCK4,3,1.0278597275716184,0.8724018245952186,0.9665484716249323
A375,DOCK5,3,0.5776899037629405,0.7209611043594626,0.8979550330517018
A375,DOCK6,3,-1.643480828056917,0.07426925877755747,0.25091526492867144
A375,DOCK7,3,0.09865198635633078,0.514799631409587,0.7753230735667833
A375,DOCK8,3,-0.5432462044973142,0.27332505584853994,0.5550640942883149
A375,DOCK9,3,0.24983211320831694,0.5800320722309394,0.8181419791660656
A375,DOHH,3,-8.540147560443817,1.0674377978056611e-28,2.9781898990157708e-27
A375,DOK1,3,-0.6757113251706296,0.23412215048993318,0.5052449948360804
A375,DOK2,3,0.5772095590894585,0.7207657876711695,0.8979075756264094
A375,DOK3,3,-1.9551573128388828,0.05362505722199425,0.20438894408133293
A375,DOK4,3,-2.7771994891644076,0.02415710078868226,0.12445913975388259
A375,DOK5,3,-1.0864365206201638,0.14230613942121872,0.37527935848048843
A375,DOK6,3,1.018231869057529,0.869889994903677,0.9656421761939799
A375,DOK7,3,-3.254873668904208,0.013930196858483233,0.08337669461447561
A375,DOLK,3,-8.9426176286055,3.384818739991894e-36,1.2291651927523688e-34
A375,DOLPP1,3,-4.568396165041446,0.002227335831321561,0.018816980027533407
A375,DONSON,3,-10.33816326285905,4.734913061288628e-70,1.146292858931344e-67
A375,DOP1A,3,-0.4113162505564414,0.3167859626628671,0.6049139538988483
A375,DOP1B,3,-1.4669104860073214,0.09050204790313224,0.2834920036401261
A375,DOT1L,3,-4.839066001386231,0.0016091472422979137,0.014422750118876133
A375,DPAGT1,3,-9.420378284220197,2.0564604218342183e-46,1.1918752285249142e-44
A375,DPCD,3,0.5443168526102512,0.7072644269602621,0.8906887832634821
A375,DPEP1,3,-1.6838021794188447,0.071084292777454,0.24399203196585562
A375,DPEP2,3,0.1544827980667865,0.5386556600463459,0.7914926323059672
A375,DPEP2NB,3,-0.3614936040652032,0.33421212658369603,0.6244411957497934
A375,DPEP3,3,0.47108794309452995,0.676428797501271,0.8760218480268575
A375,DPF1,3,-0.6910872552736812,0.22987976325114579,0.499812711681738
A375,DPF2,3,-3.175143158636494,0.015331727281906765,0.08998097822191796
A375,DPF3,3,-0.04494749632437069,0.4551416385077114,0.7315902333951698
A375,DPH1,6,-5.320593050306559,0.001014703803358605,0.010366035645651576
A375,DPH2,3,-4.3410999327411055,0.003061709497923334,0.024486300908890642
A375,DPH3,3,-9.65719247955617,5.2400197946492735e-52,4.2581573443162152e-50
A375,DPH3P1,1,-6.1934790795075045,6.94344574072234e-05,0.0008680614441104245
A375,DPH5,3,-4.73545959111714,0.0018188876999197996,0.015880078525107463
A375,DPH6,3,-8.043882006367967,7.649484427008503e-21,1.7143844509942585e-19
A375,DPH7,3,-3.5555288577953235,0.009466843414463048,0.06202957648591365
A375,DPM1,3,-1.8424134528260276,0.06011435364564776,0.21960353553575915
A375,DPM2,3,-1.1549246447737902,0.1309422104172959,0.357017908541215
A375,DPM3,3,-2.5957853741087473,0.02920327469361751,0.14175298812747797
A375,DPP10,3,0.5247115411146797,0.6991059824425456,0.8863358926469278
A375,DPP3,3,-2.6602865178304085,0.027345816327085846,0.13559720871726097
A375,DPP3-DT,2,-1.232090362696713,0.1192942446723833,0.33683848140333617
A375,DPP4,3,0.1592308734471894,0.5406989684023671,0.7925344779328596
A375,DPP4-DT,1,-1.5793335851814183,0.079712926387115,0.26289616338391414
A375,DPP6,3,0.44126123878287665,0.6636251565661677,0.8688341056969399
A375,DPP7,3,-0.6535182687948259,0.2403600785348016,0.5128916865942215
A375,DPP8,3,-1.2843701090030464,0.11205694078670236,0.32488964082132604
A375,DPP9,3,-2.3076148668665386,0.03842610451676951,0.1691850816248825
A375,DPPA2,3,-0.6862111624113145,0.23121807836866304,0.5017028624186441
A375,DPPA3,3,-0.832327273171238,0.19394890914808322,0.4517052407566492
A375,DPPA4,3,-1.7362021642881516,0.06719748605290654,0.23526009941846643
A375,DPPA5,3,-0.13336942877913194,0.41978893434710574,0.702955156939339
A375,DPRX,3,-1.6522881262738558,0.07355855067522388,0.2495916781058865
A375,DPT,3,-1.1267757508871898,0.13549231983459148,0.36467597050095435
A375,DPY19L1,3,0.3473162775680255,0.6227371999416906,0.844422336624161
A375,DPY19L2,3,0.2378884008958908,0.5748162503669954,0.8152994698240211
A375,DPY19L3,3,0.0983924363017606,0.5146895105296405,0.7753230735667833
A375,DPY19L4,3,1.1380780370533614,0.8989021171635561,0.9739802839219717
A375,DPY30,5,-4.274915513548579,0.003386053663936408,0.02665829038060503
A375,DPYD,3,-0.161254778235448,0.4088750715361912,0.6939291322895151
A375,DPYS,3,0.3987565387779288,0.6452060880931948,0.8585217487444403
A375,DPYSL2,3,-0.6520538838703575,0.24077642989124273,0.513478161782196
A375,DPYSL3,3,0.4167852898378433,0.6530397305164284,0.8632956977567804
A375,DPYSL4,3,0.7224222678590584,0.7769442734928099,0.9248597551857404
A375,DPYSL5,3,0.6430606926731808,0.7469913449935444,0.9111785353843168
A375,DQX1,3,-0.5207185993000996,0.2804498834407073,0.563835271716737
A375,DR1,3,-7.917865531748883,4.3089449608549846e-19,9.087494540402059e-18
A375,DRAM1,3,-0.31707707782336597,0.35016489807163675,0.6395546436219769
A375,DRAM2,3,-0.35228307390455865,0.3374888764624338,0.6280389925425114
A375,DRAP1,3,-6.282078146297111,3.458316552143198e-05,0.0004418622044439805
A375,DRAXIN,3,0.18652416762024313,0.5524836610879631,0.8010814763604704
A375,DRC1,3,1.143327356479518,0.9000621888045088,0.9747715744035903
A375,DRC12,3,-0.31124940116984257,0.352285669089443,0.6411977900090432
A375,DRC3,3,-0.07837767251075498,0.441645269787333,0.7211361435619049
A375,DRC7,3,0.8611278322500593,0.824329024098745,0.948474223925884
A375,DRD1,3,1.009054349762795,0.8674658164118036,0.9653237082586826
A375,DRD2,3,1.0003766286096556,0.8651468041052979,0.9645974979264856
A375,DRD3,3,0.9530003439560332,0.8520235133095893,0.9590216230544442
A375,DRD4,3,-3.8228258453806903,0.0065512925287153365,0.046111020490573335
A375,DRD5,3,-3.896505947165019,0.005910999408726041,0.042400474462407994
A375,DRG1,3,-0.4738069707173189,0.2956884746373951,0.5811006121298579
A375,DRG2,3,-2.4033504863515045,0.03516570967773072,0.15971980821187018
A375,DRGX,3,0.6480281496671889,0.7489217821522088,0.9118253034073738
A375,DRICH1,3,0.7873861567390927,0.7999571886623329,0.9360312726500913
A375,DROSHA,3,-10.146636981048394,1.1071850161016344e-64,1.7624717095354854e-62
A375,DRP2,3,0.516637876032618,0.6957240783247078,0.8851173256155318
A375,DSC1,3,1.4918633650531516,0.9578406645232659,0.9906827577318899
A375,DSC2,3,1.6282782792814456,0.9714721524921551,0.9946970654200534
A375,DSC3,3,-0.8265961039112331,0.19530139121904405,0.4535629718350734
A375,DSCAM,3,0.3996224168913137,0.6455829293880888,0.8587729103973103
A375,DSCAML1,3,-0.004320067993023635,0.471749915912206,0.7440241446603949
A375,DSCC1,3,-6.19284328323065,6.975802480250623e-05,0.0008716377712016384
A375,DSE,5,1.3341366658053633,0.9361957640403341,0.9850208588918197
A375,DSEL,3,-0.06278638672991331,0.44792038880138135,0.7265838921308159
A375,DSG1,3,0.8034958481198393,0.8054427234871951,0.938969418968996
A375,DSG1-AS1,1,0.9401828005997078,0.8483380257708171,0.9575966148858308
A375,DSG2,3,-0.029268691029269402,0.461524599175298,0.7361903369549143
A375,DSG3,3,1.0078018411134626,0.8671327123241404,0.96509105292239
A375,DSG4,3,-0.7229039055259324,0.22130823740108244,0.48873287204851357
A375,DSN1,3,-4.0946739074883105,0.004448474224997126,0.03351704466604046
A375,DSP,3,-0.7046155099280064,0.22620106677867435,0.49496483278040593
A375,DSPP,3,0.6773778799022018,0.7601799631040024,0.9191484983743747
A375,DST,3,-0.02587509883981028,0.4629105605219033,0.7374362686986013
A375,DSTN,3,-1.6202493328067655,0.07618554591745495,0.2553060960771572
A375,DSTNP2,2,-3.5570462421861175,0.009447460373881628,0.06197246021715578
A375,DSTNP3,1,-2.5152115188439303,0.0316188438422898,0.14942121792164645
A375,DSTNP4,1,0.1312905820312783,0.5287064413768958,0.7856608893197965
A375,DSTYK,3,-3.7336907737084832,0.0074142065982607305,0.05079999279191558
A375,DTD1,4,0.7141612520869604,0.7739179269549173,0.9235774228466341
A375,DTD2,5,0.8550477822766784,0.8223913952581706,0.9474173895704938
A375,DTHD1,3,1.0528993997738099,0.8787849942745003,0.9676579973079887
A375,DTL,3,-9.605477927714505,9.351210850516017e-51,7.010693270220734e-49
A375,DTNA,3,-0.16950396955340377,0.40566887553014397,0.6910126077628983
A375,DTNB,3,0.20575018713169357,0.5608216963032433,0.8070203494503749
A375,DTNBP1,3,-1.9516386182156407,0.05381308364834452,0.20475931189770383
A375,DTWD1,3,-0.1042695351107087,0.43130035247355536,0.7124505120219087
A375,DTWD1P1,1,-0.6333782094186821,0.2461375918029443,0.5200439791902026
A375,DTWD2,3,-1.0253986658270346,0.1532985465191769,0.39368083090079453
A375,DTX1,3,-2.0255475814338566,0.050042822542709794,0.19615437003489833
A375,DTX2,3,-0.42660994248774076,0.31154197789945154,0.5987633448098257
A375,DTX3,3,-0.020757663640751975,0.46500349205424296,0.7388176862934778
A375,DTX3L,3,0.6349130796481279,0.7438098269331839,0.9098287369796105
A375,DTX4,5,-2.141317441659385,0.044816086024519204,0.18425095618182394
A375,DTYMK,3,-8.456447326835647,2.8894043129261926e-27,7.665827127479183e-26
A375,DUOX1,3,-1.4456782715997119,0.09273677148825304,0.28785793605248466
A375,DUOX2,3,-1.953005670429308,0.05373992810236821,0.2046114564710114
A375,DUOXA1,3,-0.49938685525890136,0.28731302634851236,0.571678255086138
A375,DUOXA2,3,0.07223683597591427,0.5036321580574712,0.766831432482553
A375,DUS1L,3,-1.5965004267976883,0.0782087109242364,0.2598496998699325
A375,DUS2,3,-0.9559462410249951,0.1668562086467011,0.41315844291050285
A375,DUS3L,6,-2.00603354913819,0.0510027118004021,0.1984520383313486
A375,DUS4L,3,-0.09340309257678911,0.4356303310356116,0.7160760254285261
A375,DUS4L-BCAP29,6,-0.01851664074512917,0.4659211377761311,0.7395487749661974
A375,DUSP1,3,0.6231626543887323,0.7391887711056693,0.9079202403111102
A375,DUSP10,3,-0.3034023027143083,0.3551511754993696,0.6442451194021892
A375,DUSP11,3,-0.5357653446639017,0.2756768320102871,0.5582695626610273
A375,DUSP12,3,-3.7436091039923984,0.0073130261127657475,0.05021035151751514
A375,DUSP13A,6,-3.8695628971530467,0.006138079396717063,0.043705607616146225
A375,DUSP13B,12,-1.1047284787009402,0.13917294877515854,0.3702516600828136
A375,DUSP14,3,-2.0726748106037287,0.04782271917936817,0.19100323362221958
A375,DUSP15,3,0.6661010301061394,0.755884617174047,0.9163109945619666
A375,DUSP16,3,0.06004766237512339,0.4985068255008739,0.7634792178890155
A375,DUSP18,3,-1.5691423361256367,0.08062294309825915,0.2646176840201442
A375,DUSP19,3,0.8623567361891482,0.8247190807293286,0.9486243300848209
A375,DUSP2,3,-3.234448081759005,0.014279565668123072,0.08496451246616701
A375,DUSP21,3,0.9672585854732351,0.8560555601017208,0.9607678165169019
A375,DUSP22,3,0.3840162469092608,0.6387826631730011,0.8550384045939414
A375,DUSP23,3,0.6958788893905719,0.7671427639603806,0.9213465690365723
A375,DUSP26,3,-0.08017658329601132,0.4409234493510004,0.7203361370987348
A375,DUSP28,3,-2.180404009584074,0.04321117224961049,0.1802352574036607
A375,DUSP29,3,-0.1404621261096883,0.4170019874231682,0.7007861099025786
A375,DUSP3,3,-0.4815619013287359,0.2931328331386121,0.5781542677350149
A375,DUSP4,3,-2.054223134291848,0.04867592335154232,0.1928452566312909
A375,DUSP5,3,0.298876159465051,0.6015047842975111,0.8310785739170355
A375,DUSP6,3,-0.3683209600361517,0.33179408897024,0.6220737674860719
A375,DUSP7,3,1.4155545351990768,0.9482289133390156,0.9874462298689485
A375,DUSP8,3,-2.6568474797173938,0.027443144499185706,0.1359005392636793
A375,DUSP9,3,0.9247405380553142,0.8438211681032,0.9561499895292799
A375,DUT,3,-7.675955137740294,5.238362281852733e-16,1.0153859699127555e-14
A375,DUXA,3,-0.7172081190028613,0.22282217750799843,0.490352260909326
A375,DUXB,3,1.3847912334442418,0.9439060730434539,0.9863864036439066
A375,DVL1,3,-0.6664965415214368,0.23669578928886573,0.5086683809974922
A375,DVL2,3,0.5032251909290628,0.6900789357899866,0.8815197942797302
A375,DVL3,3,0.895277072565121,0.8349702244414153,0.9522646126215982
A375,DXO,3,-2.0455150471046744,0.04908565836106306,0.19374996364970556
A375,DYDC1,3,-0.3558224666451695,0.3362277180047677,0.626595172331714
A375,DYDC2,3,-1.6876640667068483,0.07078831661763647,0.24333549275410282
A375,DYM,3,0.8408928178880705,0.8178301355377966,0.9450671330565797
A375,DYNAP,3,-0.6223900805973147,0.24933621556174046,0.5243709153805456
A375,DYNC1H1,3,-7.3539740883379165,1.8368895409436426e-12,3.1413649610795584e-11
A375,DYNC1I1,3,-0.31840649737487814,0.34968198350083085,0.6393139536298623
A375,DYNC1I2,3,-9.333331323935642,1.9097106257682457e-44,1.0041534989475067e-42
A375,DYNC1LI1,3,0.4864410121737269,0.6829705883344921,0.8789965358003063
A375,DYNC1LI2,3,-0.07556611361543107,0.4427743332606099,0.7220256406124099
A375,DYNC2H1,3,0.17549570654327903,0.5477140296886622,0.7978248485484304
A375,DYNC2I1,3,-2.0264635256459274,0.0499983684276369,0.19612018238425474
A375,DYNC2I2,3,-3.2091760026770952,0.014720892038998757,0.0870555348291018
A375,DYNC2LI1,3,0.1106064265288172,0.5198797891896914,0.779668721724051
A375,DYNLL1,3,-8.385764699156923,4.329715748299424e-26,1.1168360011789891e-24
A375,DYNLL2,3,-2.4880723029523804,0.03245735589163147,0.15193439798731806
A375,DYNLRB1,3,-8.456594421041181,2.8729577736027796e-27,7.630904184720252e-26
A375,DYNLRB2,3,0.8472534161529479,0.8198884511981848,0.9462590449664948
A375,DYNLT1,3,-0.8659715130608295,0.18618488548360396,0.4416332847034537
A375,DYNLT2,3,0.871408101040724,0.82757563983003,0.9494284173116753
A375,DYNLT2B,4,1.3152780032408216,0.933131298896386,0.9843813044188148
A375,DYNLT3,3,1.4409386423565669,0.9515983002257693,0.9887382016964907
A375,DYNLT4,3,-2.6955734535434472,0.026358492213668823,0.13233910510647592
A375,DYNLT5,3,-0.06687674274405606,0.44627082438128096,0.7246405526056977
A375,DYRK1A,3,-3.4703450998139562,0.010606272299921829,0.0679438739036613
A375,DYRK1B,6,-0.15531347450967942,0.41119064541380573,0.6959036567988113
A375,DYRK2,3,-0.5380651091603181,0.2749523371588706,0.5573630412480864
A375,DYRK3,3,-3.39134326465547,0.011751254669682777,0.07345640392095143
A375,DYRK4,6,-2.340386967530069,0.03728241785799538,0.165833621710559
A375,DYSF,3,-1.3787234723397572,0.10023460572279641,0.30232862309753833
A375,DYTN,2,0.6414627290456152,0.7463688482977962,0.9110482354668635
A375,DZANK1,3,-1.2665720016398527,0.11446362326108961,0.32883177604585706
A375,DZIP1,3,0.3828736413611395,0.6382841418794958,0.8549456208762761
A375,DZIP1L,3,-1.396057743745705,0.09822569650421747,0.29827843214215827
A375,DZIP3,3,0.655311341499328,0.7517392628203095,0.9135253441676764
A375,E2F1,3,-1.6720113154569496,0.0719976203262609,0.24581999324263695
A375,E2F2,3,0.3831590168287411,0.6384086593743932,0.8549456208762761
A375,E2F3,5,-2.8527799895157826,0.022229764971984527,0.11743280040298315
A375,E2F4,3,-3.8346104369772194,0.006444697428063008,0.0455123970927081
A375,E2F5,3,0.4201692263312825,0.6545068692156502,0.8639892165989392
A375,E2F6,3,0.05867699929266505,0.4979316136996374,0.7630623209693191
A375,E2F7,3,1.8151845484035831,0.9841798619638904,0.9978503658647313
A375,E2F8,3,1.2998629536274102,0.9305464981402092,0.9837263291231703
A375,E4F1,3,-6.189751920057191,7.13478357414719e-05,0.0008910236703210899
A375,EAF1,3,-1.4587410287505003,0.09135404409769594,0.2849423092480765
A375,EAF2,3,0.9542992325445867,0.8523937715335794,0.9591484974138447
A375,EAPP,3,-6.863555450489168,2.7754656524102657e-08,4.111191665243275e-07
A375,EARS2,3,-8.932034949824633,5.491220037569153e-36,1.945448855078425e-34
A375,EBAG9,3,0.006016379178920739,0.4760106457913659,0.7467628795924722
A375,EBF1,3,1.2413476458744146,0.9200663654643144,0.9802754580595702
A375,EBF2,3,0.2175519339108589,0.5659531867343695,0.8102138815784033
A375,EBF3,3,-1.0285400771767506,0.1527121700097059,0.392739132809071
A375,EBF4,3,0.8188570412718199,0.8105898804787983,0.9414752329938907
A375,EBI3,3,-0.4514907118255535,0.303121242837871,0.5892151397690111
A375,EBLN1,3,1.348544312650268,0.9384653482960154,0.9852738112747678
A375,EBLN2,3,-0.8882359526269349,0.18120994953181857,0.4343809591779757
A375,EBNA1BP2,3,-7.347610335467009,2.1267399704358378e-12,3.6290428526357784e-11
A375,EBP,3,0.5454095107233667,0.7077167800395887,0.8908170323277773
A375,EBPL,3,1.42741315315997,0.9498248733976954,0.9879731093895999
A375,ECD,3,-9.341876740736504,1.229939985258799e-44,6.5113975392710124e-43
A375,ECE1,3,0.09646168765861027,0.5138705795630645,0.7746942158967972
A375,ECE2,3,-0.1085157858037197,0.42961294717902687,0.7110025255930885
A375,ECEL1,3,-0.4927717149319235,0.2894639338328677,0.5741474749913711
A375,ECEL1P2,2,0.8732290065935495,0.828146824249224,0.9496043062899973
A375,ECH1,3,1.2860788542362347,0.928173602448694,0.9829373278953026
A375,ECHDC1,3,0.5954136482385973,0.728128498230671,0.9020968296486501
A375,ECHDC2,3,-0.3286292348361188,0.34597956538157726,0.6357456577350756
A375,ECHDC3,3,0.4115314002978328,0.6507597531615671,0.862078626494983
A375,ECHS1,3,-0.6102169264836715,0.25291787396703824,0.5288882768461342
A375,ECI1,3,-0.21882079400214807,0.38672062392599704,0.6752140350585304
A375,ECI2,3,0.7173284813401404,0.7750808145974342,0.9240614143869379
A375,ECM1,3,0.42548387800765897,0.656808844168191,0.8649645482384931
A375,ECM2,3,1.4999058861239074,0.9587655939713746,0.9910456844640062
A375,ECPAS,3,-0.702901414217668,0.22666438209920217,0.4954891622801398
A375,ECRG4,3,1.1601438088961147,0.9037170631045559,0.9755532007217713
A375,ECSCR,3,-0.5173531391461983,0.28152520570958073,0.5650726474588543
A375,ECSIT,3,-3.8429826149295474,0.006369970346845876,0.045094267691454464
A375,ECT2,3,-8.51614878275187,2.776722861509881e-28,7.61910460736141e-27
A375,ECT2L,3,0.5254058663233776,0.6993962349874189,0.8863903285645935
A375,EDA,3,0.6660071164457931,0.7558486849600623,0.9163109945619666
A375,EDA2R,3,0.2224939433074936,0.5681047404910584,0.8115873221308472
A375,EDAR,3,0.05924261351480969,0.49816895125284966,0.7630623209693191
A375,EDARADD,3,-0.9489068557967992,0.16829516651696097,0.41508521331005943
A375,EDC3,3,-0.9323061334485602,0.1717370400018763,0.4197876048257896
A375,EDC4,3,-3.2768608470930563,0.013561190713911313,0.08176078848817632
A375,EDDM13,3,0.6236770629735112,0.7393918673193228,0.9079202403111102
A375,EDDM3A,3,0.3086944626982525,0.6058093158477185,0.8343396678777103
A375,EDDM3B,3,1.915982389872074,0.9888194153933572,0.9991525576545671
A375,EDEM1,3,-1.1310960802525614,0.1347831823220006,0.36344076346973153
A375,EDEM2,4,-1.0901174601032164,0.1416697829126169,0.3739406501615138
A375,EDEM3,3,-0.7820570569481382,0.20611304462432672,0.4694045340631041
A375,EDF1,3,-0.8762271536612566,0.18387730820251025,0.43850659404988396
A375,EDIL3,3,0.08714458655296585,0.5099247001403392,0.7718778036310514
A375,EDN1,3,0.2527703296163563,0.5813162241640053,0.8190585247526916
A375,EDN2,3,-0.3568797158752566,0.33585147646300634,0.6263376193263461
A375,EDN3,3,-0.23281434091176917,0.3814144965739089,0.6703307860612687
A375,EDNRA,3,1.2197487525641828,0.9159254725210402,0.9788037477865318
